LINEAR, -4666973841040904097, 0.000366
LINEAR, -1990597622873865019, 0.000166
LINEAR, -8223946104377861958, 0.000154
LINEAR, -8811822948555199407, 0.000164
LINEAR, 6084542585210067024, 0.000163
LINEAR, -2133629401371164667, 0.000192
LINEAR, -3119484561051954879, 0.000158
LINEAR, 656174231754866806, 0.000156
LINEAR, -5442460386740181749, 0.000158
LINEAR, -5771084477653050780, 0.000157
LINEAR, -4666973841040904097, 0.004149
LINEAR, -1990597622873865019, 0.004357
LINEAR, -8223946104377861958, 0.003847
LINEAR, -8811822948555199407, 0.003477
LINEAR, 6084542585210067024, 0.003903
LINEAR, -2133629401371164667, 0.003646
LINEAR, -3119484561051954879, 0.003292
LINEAR, 656174231754866806, 0.003035
LINEAR, -5442460386740181749, 0.003212
LINEAR, -5771084477653050780, 0.003070
LINEAR, -4666973841040904097, 0.008763
LINEAR, -1990597622873865019, 0.007576
LINEAR, -8223946104377861958, 0.007629
LINEAR, -8811822948555199407, 0.007207
LINEAR, 6084542585210067024, 0.006352
LINEAR, -2133629401371164667, 0.006117
LINEAR, -3119484561051954879, 0.006927
LINEAR, 656174231754866806, 0.006480
LINEAR, -5442460386740181749, 0.006327
LINEAR, -5771084477653050780, 0.007769
LINEAR, -4666973841040904097, 0.012492
LINEAR, -1990597622873865019, 0.011806
LINEAR, -8223946104377861958, 0.011330
LINEAR, -8811822948555199407, 0.011241
LINEAR, 6084542585210067024, 0.012934
LINEAR, -2133629401371164667, 0.012336
LINEAR, -3119484561051954879, 0.013429
LINEAR, 656174231754866806, 0.017067
LINEAR, -5442460386740181749, 0.010786
LINEAR, -5771084477653050780, 0.010424
LINEAR, -4666973841040904097, 0.019746
LINEAR, -1990597622873865019, 0.015651
LINEAR, -8223946104377861958, 0.017761
LINEAR, -8811822948555199407, 0.012714
LINEAR, 6084542585210067024, 0.012211
LINEAR, -2133629401371164667, 0.011661
LINEAR, -3119484561051954879, 0.013724
LINEAR, 656174231754866806, 0.011578
LINEAR, -5442460386740181749, 0.011614
LINEAR, -5771084477653050780, 0.016786
CHAINED, -4666973841040904097, 0.000515
CHAINED, -1990597622873865019, 0.000198
CHAINED, -8223946104377861958, 0.000182
CHAINED, -8811822948555199407, 0.000184
CHAINED, 6084542585210067024, 0.000176
CHAINED, -2133629401371164667, 0.000175
CHAINED, -3119484561051954879, 0.000212
CHAINED, 656174231754866806, 0.000173
CHAINED, -5442460386740181749, 0.000181
CHAINED, -5771084477653050780, 0.000174
CHAINED, -4666973841040904097, 0.004805
CHAINED, -1990597622873865019, 0.004492
CHAINED, -8223946104377861958, 0.003806
CHAINED, -8811822948555199407, 0.004230
CHAINED, 6084542585210067024, 0.003546
CHAINED, -2133629401371164667, 0.004358
CHAINED, -3119484561051954879, 0.005815
CHAINED, 656174231754866806, 0.003487
CHAINED, -5442460386740181749, 0.003317
CHAINED, -5771084477653050780, 0.003481
CHAINED, -4666973841040904097, 0.009914
CHAINED, -1990597622873865019, 0.011087
CHAINED, -8223946104377861958, 0.012926
CHAINED, -8811822948555199407, 0.013118
CHAINED, 6084542585210067024, 0.012213
CHAINED, -2133629401371164667, 0.011494
CHAINED, -3119484561051954879, 0.011037
CHAINED, 656174231754866806, 0.011795
CHAINED, -5442460386740181749, 0.010336
CHAINED, -5771084477653050780, 0.009914
CHAINED, -4666973841040904097, 0.016356
CHAINED, -1990597622873865019, 0.017178
CHAINED, -8223946104377861958, 0.017334
CHAINED, -8811822948555199407, 0.014152
CHAINED, 6084542585210067024, 0.014405
CHAINED, -2133629401371164667, 0.016534
CHAINED, -3119484561051954879, 0.015293
CHAINED, 656174231754866806, 0.014233
CHAINED, -5442460386740181749, 0.013862
CHAINED, -5771084477653050780, 0.014264
CHAINED, -4666973841040904097, 0.027667
CHAINED, -1990597622873865019, 0.030274
CHAINED, -8223946104377861958, 0.030250
CHAINED, -8811822948555199407, 0.027047
CHAINED, 6084542585210067024, 0.028869
CHAINED, -2133629401371164667, 0.039169
CHAINED, -3119484561051954879, 0.029116
CHAINED, 656174231754866806, 0.032654
CHAINED, -5442460386740181749, 0.027425
CHAINED, -5771084477653050780, 0.027823
CUCKOO, -4666973841040904097, 0.000360
CUCKOO, -1990597622873865019, 0.000296
CUCKOO, -8223946104377861958, 0.000286
CUCKOO, -8811822948555199407, 0.000243
CUCKOO, 6084542585210067024, 0.000253
CUCKOO, -2133629401371164667, 0.000189
CUCKOO, -3119484561051954879, 0.000185
CUCKOO, 656174231754866806, 0.000168
CUCKOO, -5442460386740181749, 0.000164
CUCKOO, -5771084477653050780, 0.000205
CUCKOO, -4666973841040904097, 0.003956
CUCKOO, -1990597622873865019, 0.004058
CUCKOO, -8223946104377861958, 0.004134
CUCKOO, -8811822948555199407, 0.003991
CUCKOO, 6084542585210067024, 0.003911
CUCKOO, -2133629401371164667, 0.003990
CUCKOO, -3119484561051954879, 0.004674
CUCKOO, 656174231754866806, 0.003961
CUCKOO, -5442460386740181749, 0.003974
CUCKOO, -5771084477653050780, 0.004036
CUCKOO, -4666973841040904097, 0.008988
CUCKOO, -1990597622873865019, 0.008191
CUCKOO, -8223946104377861958, 0.007961
CUCKOO, -8811822948555199407, 0.009392
CUCKOO, 6084542585210067024, 0.008315
CUCKOO, -2133629401371164667, 0.008096
CUCKOO, -3119484561051954879, 0.008273
CUCKOO, 656174231754866806, 0.007948
CUCKOO, -5442460386740181749, 0.008013
CUCKOO, -5771084477653050780, 0.007955
CUCKOO, -4666973841040904097, 0.012701
CUCKOO, -1990597622873865019, 0.011860
CUCKOO, -8223946104377861958, 0.012495
CUCKOO, -8811822948555199407, 0.012022
CUCKOO, 6084542585210067024, 0.012654
CUCKOO, -2133629401371164667, 0.014754
CUCKOO, -3119484561051954879, 0.012737
CUCKOO, 656174231754866806, 0.018627
CUCKOO, -5442460386740181749, 0.012889
CUCKOO, -5771084477653050780, 0.013102
CUCKOO, -4666973841040904097, 0.017305
CUCKOO, -1990597622873865019, 0.017190
CUCKOO, -8223946104377861958, 0.017056
CUCKOO, -8811822948555199407, 0.017586
CUCKOO, 6084542585210067024, 0.017878
CUCKOO, -2133629401371164667, 0.017909
CUCKOO, -3119484561051954879, 0.018197
CUCKOO, 656174231754866806, 0.018451
CUCKOO, -5442460386740181749, 0.017269
CUCKOO, -5771084477653050780, 0.017683
QUADRATIC, -4666973841040904097, 0.000251
QUADRATIC, -1990597622873865019, 0.000235
QUADRATIC, -8223946104377861958, 0.000234
QUADRATIC, -8811822948555199407, 0.000237
QUADRATIC, 6084542585210067024, 0.000160
QUADRATIC, -2133629401371164667, 0.000160
QUADRATIC, -3119484561051954879, 0.000162
QUADRATIC, 656174231754866806, 0.000158
QUADRATIC, -5442460386740181749, 0.000157
QUADRATIC, -5771084477653050780, 0.000159
QUADRATIC, -4666973841040904097, 0.003119
QUADRATIC, -1990597622873865019, 0.003662
QUADRATIC, -8223946104377861958, 0.003100
QUADRATIC, -8811822948555199407, 0.003155
QUADRATIC, 6084542585210067024, 0.003267
QUADRATIC, -2133629401371164667, 0.003153
QUADRATIC, -3119484561051954879, 0.003166
QUADRATIC, 656174231754866806, 0.003101
QUADRATIC, -5442460386740181749, 0.003105
QUADRATIC, -5771084477653050780, 0.003110
QUADRATIC, -4666973841040904097, 0.006171
QUADRATIC, -1990597622873865019, 0.006204
QUADRATIC, -8223946104377861958, 0.006308
QUADRATIC, -8811822948555199407, 0.006195
QUADRATIC, 6084542585210067024, 0.006310
QUADRATIC, -2133629401371164667, 0.006358
QUADRATIC, -3119484561051954879, 0.006131
QUADRATIC, 656174231754866806, 0.006113
QUADRATIC, -5442460386740181749, 0.006141
QUADRATIC, -5771084477653050780, 0.006065
QUADRATIC, -4666973841040904097, 0.009674
QUADRATIC, -1990597622873865019, 0.009972
QUADRATIC, -8223946104377861958, 0.009858
QUADRATIC, -8811822948555199407, 0.010208
QUADRATIC, 6084542585210067024, 0.010189
QUADRATIC, -2133629401371164667, 0.009744
QUADRATIC, -3119484561051954879, 0.010508
QUADRATIC, 656174231754866806, 0.010299
QUADRATIC, -5442460386740181749, 0.009897
QUADRATIC, -5771084477653050780, 0.009605
QUADRATIC, -4666973841040904097, 0.012587
QUADRATIC, -1990597622873865019, 0.011912
QUADRATIC, -8223946104377861958, 0.011783
QUADRATIC, -8811822948555199407, 0.013143
QUADRATIC, 6084542585210067024, 0.013936
QUADRATIC, -2133629401371164667, 0.013211
QUADRATIC, -3119484561051954879, 0.012248
QUADRATIC, 656174231754866806, 0.012161
QUADRATIC, -5442460386740181749, 0.013464
QUADRATIC, -5771084477653050780, 0.017197
